25000 24999
12929 10137 536
22772 487 767
1989 16859 953
1404 17501 232
24968 10132 627
4211 19928 865
12468 3210 115
6825 24576 711
18570 22010 391
16630 1245 536
9906 5733 952
6412 17512 59
9198 19479 446
796 20717 847
16343 13751 570
1497 10128 872
17555 282 972
8660 20310 958
9557 2570 565
8535 22087 370
15835 8758 974
20148 18440 257
7555 11185 300
21215 14717 323
14261 22444 357
19135 11707 698
12407 7514 795
5245 20125 866
15568 20948 776
682 16308 443
17317 18175 866
5422 10549 714
20717 22073 706
5325 4856 682
12768 13816 181
849 10108 796
23857 9946 704
13394 20540 657
21095 24742 203
12456 11123 497
5832 19706 172
4384 18308 709
5119 9108 987
22848 7240 612
12334 4079 496
3198 22628 474
24455 780 21
21990 17705 588
18715 15901 21
18090 3016 513
22640 18644 971
16359 5523 483
1419 10164 994
19820 10345 915
10684 1787 325
5537 12828 484
22180 4456 354
13246 24511 841
10555 4048 261
5270 3535 830
483 3990 141
11762 209 986
13233 4564 749
4618 7920 354
15431 24119 900
13317 10066 654
3356 1913 411
21370 20784 165
24239 17918 398
2532 2697 617
796 12901 918
6610 12932 478
1058 18932 145
7758 17451 268
4210 4475 863
21324 9310 381
3306 10626 247
15445 16476 876
14593 5845 25
12070 14288 799
7868 17858 873
12488 1592 701
13862 7500 381
4566 7751 23
18005 21108 957
20162 5967 142
17343 6678 751
10566 4573 76
2669 15507 147
1650 16078 302
21012 6587 838
14698 17000 441
4192 24544 336
4846 17030 780
17207 18244 60
1561 7029 749
6590 17240 765
15592 7924 193
18583 23635 457
10379 20564 626
1207 2094 134
19544 17289 197
17611 16875 48
9943 1083 858
18101 8293 931
18654 16424 629
15046 14887 765
15431 15343 369
22854 9009 144
14665 656 94
5228 13750 564
23214 3177 560
12650 18355 209
12588 23757 83
10091 4147 85
18882 12161 363
14966 11960 299
10160 22720 967
11691 5316 814
17146 14005 898
20652 12439 172
15568 7507 989
22527 14730 711
2648 491 263
154 21500 197
7058 14326 154
482 17183 89
22852 21846 219
3927 11182 915
14509 24030 897
14277 12400 466
5943 13362 999
4626 22348 929
12302 14860 436
19023 24046 930
2590 23689 324
14339 23852 963
19237 19460 746
5186 19089 184
16722 6738 827
16722 9563 242
19761 19150 955
7913 10848 664
18950 6165 839
2744 9999 776
23892 9669 937
22407 6509 135
24585 22587 683
12750 21759 865
10041 6023 182
13376 4892 256
12718 349 415
15605 6475 996
9665 8812 508
3204 420 77
9094 24335 556
14281 6420 671
15641 2348 289
15704 5893 203
21241 22192 846
16233 14753 367
6887 19201 637
102 18853 44
16992 12027 192
20033 6542 999
12625 18392 365
15205 1143 626
20087 11495 272
22374 17756 734
8210 4218 598
18859 1899 740
20572 4639 937
10445 4772 197
19124 21489 536
19834 7287 603
10092 6156 963
14595 15271 713
961 17473 730
2418 5388 94
5273 16732 832
13276 23588 856
5660 21537 594
15019 5648 247
2895 1139 415
20302 521 327
1201 19024 108
17195 4850 637
19809 21670 711
16882 8118 765
99 16269 469
17407 20688 539
17774 17310 548
6930 7635 634
15380 278 52
4044 2001 43
13282 11346 853
1705 10309 429
20059 15803 550
8592 12710 455
4348 15662 417
2975 13060 350
6396 2156 37
23660 16637 844
9185 10757 104
24192 12541 129
8864 9587 480
17815 1893 285
18579 12925 846
23660 13260 719
1059 2404 448
977 1084 986
22686 1804 284
4073 18616 99
7302 1175 325
16984 2698 686
22669 21928 644
3699 8260 513
15284 23969 435
15248 11266 845
6475 6765 870
16941 6375 92
15354 14544 649
281 22164 410
421 16159 224
17281 4539 476
18375 10579 404
24630 7819 774
379 1660 19
23816 23273 204
11397 5113 508
6310 17734 152
23898 23671 982
9488 11877 749
1199 11656 913
24020 10892 111
10017 13280 421
8707 16198 79
9497 18547 390
372 19696 249
2902 6169 239
19493 2622 852
8810 1401 856
2831 17594 510
7924 15922 866
12641 20421 878
10807 4491 515
19068 9390 484
19107 15865 633
10480 13429 688
4337 19092 464
6661 681 574
1757 18169 455
15728 34 643
23553 13209 532
13287 6287 290
24644 10027 567
1983 14383 750
13549 8606 315
15178 6284 286
16181 182 300
11299 20840 103
17423 494 618
917 14036 287
12569 18004 51
16866 1559 117
17831 13903 808
18821 23401 803
21250 20442 463
22979 4158 678
10744 21320 733
4961 18905 646
18620 8501 155
13559 14739 233
4034 21855 408
2643 5100 733
22054 13569 744
24349 9226 821
7081 12401 802
8020 4658 904
5577 20678 883
20477 24334 668
11408 3396 45
16666 23510 620
3271 19952 959
17986 12236 778
283 77 546
18580 24921 174
18161 20252 949
2755 3777 384
18725 17881 482
21016 22705 594
19175 15033 698
16538 2913 930
1808 13606 911
1352 3039 142
3607 1194 786
16188 17431 444
20732 7462 107
23524 8034 264
58 15031 253
20316 6660 587
22540 17352 971
13394 7480 179
17467 10178 366
16427 17941 647
4977 7073 185
23539 10957 975
5425 24507 909
11559 19621 593
8731 6064 781
19200 19571 770
5938 7199 28
10152 7210 804
23315 20966 147
10969 6517 932
22123 14446 758
17926 24078 144
13564 21424 766
12569 20375 325
13497 6773 594
2203 18977 281
16517 10632 650
17860 23335 88
24423 6533 947
5697 19245 285
3303 12790 533
16029 18162 956
18854 12542 329
23760 16983 644
11098 23653 17
12219 24868 544
8788 2151 724
21490 4118 56
13075 2041 647
6513 2423 202
6163 495 167
1916 15980 296
22775 217 600
558 23547 171
15678 7513 654
19846 10533 630
24182 6062 283
17517 6972 942
23407 13420 105
21092 21929 156
14917 3628 504
12468 14603 358
20823 11818 193
8257 23513 23
4402 1909 678
24388 19212 740
24205 23870 333
18243 3415 439
17435 23773 731
11929 12734 562
24090 20673 30
18177 21165 247
5133 11050 456
10727 2791 654
19460 1508 820
22502 3036 214
17720 14991 963
23909 23009 250
5662 9642 746
14353 5808 909
9651 17871 58
22636 12856 651
6845 19588 624
6388 20398 494
17701 6944 915
22012 419 490
1302 2342 145
5136 24959 934
4648 8166 742
8874 1320 987
4638 20224 798
2935 12170 164
6344 20786 555
16658 2873 885
10902 13802 348
6243 23481 621
7587 22605 328
24358 18652 292
3415 21837 448
17478 22955 919
4051 3691 878
22350 6702 385
11317 385 137
11777 21019 587
9029 3676 400
6388 8351 929
5792 5188 806
24693 1117 629
3341 2451 286
20791 20338 97
539 14621 677
3588 18945 912
3508 24935 374
17684 22214 554
4954 23104 401
17594 11682 873
8872 11178 141
9709 7001 173
15676 21072 954
655 9123 276
746 14915 365
16800 13133 592
22360 9260 665
1184 12271 305
1429 20415 211
10520 13249 82
1466 8203 700
22461 18663 373
12574 11456 593
20068 7785 116
24733 4680 617
4401 19486 108
12517 19218 769
15290 14784 261
23065 22936 943
24185 10564 265
4673 17006 574
19201 12066 504
460 22592 79
24668 10238 519
6149 24800 409
5690 20622 884
3130 17924 244
20394 10871 733
24181 2866 575
6119 12183 472
14199 18477 645
14967 17600 85
7028 16223 677
9855 3811 590
19852 7357 944
15592 8821 91
4545 3144 501
9073 19021 50
13062 19943 228
2278 11765 962
6227 23756 81
11211 11793 153
9483 16788 647
12472 11828 206
6647 3458 792
16908 5408 394
8149 22790 672
9480 2107 304
14032 6581 434
22802 13056 137
23456 10577 545
14283 2034 358
24240 14393 657
2397 2018 230
24257 1770 268
11531 5175 830
21265 13259 620
4762 14456 491
23751 4705 801
12904 9544 871
2940 24234 513
16277 214 205
16565 19186 253
19501 9971 307
18091 21641 93
5325 5279 359
22802 22951 636
8687 1771 97
22940 4242 213
18356 12965 962
773 24731 252
3233 966 121
21790 12043 263
3290 23648 656
13376 5873 197
131 18438 848
22350 8947 600
14967 851 833
9996 20625 808
11535 8850 300
21840 16065 377
21989 20591 197
6359 2042 955
15617 5791 133
10036 8030 964
5273 5607 430
5630 12918 202
15223 4778 183
7203 10105 512
19395 22572 834
118 14562 57
6893 6075 224
7397 9406 766
17709 18473 293
6830 24826 231
12934 6620 387
22391 22029 348
4074 22627 507
20219 10241 805
7736 22643 17
13482 14772 99
3215 10226 705
19121 12464 124
9176 4788 59
17755 9976 530
19482 15360 685
10249 16045 727
3852 3148 507
22427 9739 471
19762 10940 938
142 22137 787
22364 22104 253
12002 152 776
17894 1493 407
4623 19602 156
8094 20473 348
11787 22422 466
5332 1890 749
24900 6707 637
18932 16850 707
23352 24848 676
4174 6013 366
1824 7516 414
5792 7167 351
18403 16581 352
1418 12672 385
19617 3279 621
18470 11630 735
16918 13724 701
23071 14837 870
15907 18491 277
11597 5180 802
5796 6071 421
21286 3629 438
9741 14999 507
23996 7787 280
22205 16169 791
3000 21575 543
15369 9263 190
24860 2226 22
21311 14008 172
13621 20735 406
415 22222 992
18572 3392 874
8974 21064 288
4934 5004 479
12991 23745 206
8026 11267 466
19852 7392 947
13614 19861 732
13064 625 645
18806 20461 518
7308 3365 64
20627 21043 328
23844 18828 330
11038 12797 213
9947 2502 794
22440 22132 250
21678 20636 139
22900 19160 551
21387 5891 50
17172 10507 127
2936 11590 486
15962 16026 68
14309 9105 757
14258 5432 393
15689 12667 253
14817 15469 837
2382 12852 736
13808 1432 736
11094 15862 734
11393 6665 822
11473 21663 57
6966 18538 17
14742 6645 278
17939 1198 548
8395 7724 449
19841 22483 578
13586 10010 45
21424 4905 151
4572 16109 116
13670 22088 172
9429 18300 732
20169 1866 923
23307 16620 675
23306 20907 534
7533 23204 320
21769 51 30
24455 9731 347
1883 14701 682
10557 16172 387
2555 2994 899
16754 14872 36
10129 3227 945
11344 16753 82
13672 911 357
9749 23728 795
1593 12291 337
7695 21008 613
12852 19514 513
14668 22426 339
24636 14385 784
21308 794 420
11988 10060 485
21167 973 185
16188 15888 489
13604 7754 582
12912 905 370
4721 15898 259
24644 21542 430
799 1835 668
7318 12717 615
15669 21799 941
1091 22231 654
19928 12118 963
23094 6572 826
130 19382 22
11062 3522 908
18874 15254 103
13762 17489 246
1931 10255 221
23347 7272 292
3049 22997 529
12014 15531 661
13007 9969 191
4522 11945 185
1470 2490 17
9955 19843 533
24797 10913 544
23994 22835 312
24007 9933 89
12989 612 342
15586 2521 556
23081 17037 35
14894 11010 252
24165 19895 524
9651 15433 248
3572 14135 279
18979 20535 79
20261 13637 640
6654 6562 326
12701 7315 104
15 18205 512
16517 11750 391
19311 4898 344
6296 3131 777
4305 14194 808
10435 14624 536
23478 15752 200
24457 20273 559
9095 380 758
7636 9856 148
5773 3480 201
247 24716 572
2264 19094 278
7089 22052 699
14524 9970 971
18524 13791 393
23619 9761 141
8209 9364 625
20708 7641 434
22512 4135 191
16836 8069 406
2151 5880 885
6923 13864 624
14215 5026 201
23796 13686 183
3482 8631 699
17261 8811 974
9287 2585 193
14115 9953 459
11679 22886 957
2976 15695 590
20640 20236 403
1064 10768 728
5977 22470 287
16616 14001 220
764 299 937
9678 23102 184
19482 9640 935
10145 15171 175
8041 8358 23
20654 21271 975
16433 20381 520
22068 23211 705
8668 21187 813
23613 1948 784
16665 10244 288
19264 9513 496
14660 8150 768
9027 14358 918
10408 13869 308
21668 7228 874
16295 13946 33
14372 7937 743
22713 10534 855
23181 17492 355
5580 19631 17
9407 13982 15
7086 2581 786
15988 939 300
21688 19691 571
410 16413 901
23270 14806 838
19334 5458 585
23616 903 54
7592 15762 654
6345 12621 507
24224 14857 738
10991 21315 966
16010 16710 821
21976 20074 349
21114 23542 638
23702 8384 195
12170 6094 793
9477 23036 289
16737 13333 409
3103 22382 779
19593 14589 596
8876 8074 361
15746 18371 286
20149 17559 508
2906 8815 763
9399 13801 938
21997 365 606
13245 5380 172
17470 22918 402
2517 3097 582
1593 19524 596
14916 1533 969
4405 19879 149
2332 16523 605
19381 14312 222
21470 20485 884
8205 24309 116
24554 4692 701
6014 7944 408
12953 4962 472
19350 11031 422
13819 4215 295
10315 22908 180
526 9063 107
12074 8215 624
23472 9300 977
3293 16902 864
15095 8425 836
24810 6432 389
13907 13434 291
12322 1641 424
1238 16301 743
24227 9000 518
19524 7388 618
6763 10334 843
7556 2470 545
17537 11928 336
13577 8615 473
14489 20842 887
14527 15970 368
7047 16191 900
13127 13039 503
2242 13735 425
5086 7681 88
9862 11694 968
5944 19720 502
20956 14427 127
6174 14266 68
15025 4844 524
22669 23424 903
16440 24526 159
22073 14395 317
24725 14174 54
6231 9115 335
454 485 87
19807 7502 598
8148 1492 11
19920 3502 214
13281 16994 363
18014 12566 801
7289 6009 233
5670 24661 730
15105 15493 265
8813 19058 579
8556 4703 90
2762 1940 973
7630 22649 456
11019 3610 421
16183 22664 701
16885 3823 803
12944 11170 310
8883 8347 471
6975 24352 765
7383 17386 342
2348 15388 869
2777 13983 891
8500 510 750
8197 15382 332
11032 1555 471
112 19916 211
5421 15241 542
21513 19348 396
11740 22196 195
14253 3156 858
18686 1920 49
11576 17806 669
24295 7194 948
18848 13584 614
3734 24840 230
10435 15815 349
12089 9257 301
21262 23567 449
10591 24324 185
11291 3026 483
11532 9250 19
16375 13976 524
873 18645 336
7701 3843 200
2666 14487 628
8239 24319 498
21318 7593 67
16985 7928 731
5711 2189 847
24721 3078 621
1451 8392 522
15955 4488 871
12820 19347 485
10907 7230 893
8507 2120 364
3024 2138 45
20934 7822 609
19594 10221 78
10627 17462 411
8464 6708 553
13685 19618 38
22074 22117 380
6269 4261 444
15327 18344 304
4118 22181 681
20025 21022 888
16392 15927 617
7013 23714 175
879 3609 438
21449 8012 362
2234 657 662
8867 21788 930
5781 6623 307
12569 15964 887
9010 2035 171
23994 11324 312
15767 4526 97
24771 555 604
18642 21749 851
18612 18040 682
4209 18588 827
9611 22213 396
8510 4712 126
12764 3348 508
22074 12289 196
7129 10617 221
16913 5797 747
3657 10682 701
22434 2801 850
12995 12693 616
18950 5857 488
1573 2281 80
22427 23669 946
7589 21701 788
8473 2130 838
24652 10286 340
17965 23000 438
18918 20916 730
20391 14801 966
9919 8377 778
18528 16396 585
7416 3184 587
4529 9268 230
10283 14184 829
7919 22331 143
8584 20349 651
3971 4038 803
16768 12351 380
23143 17504 638
10297 3784 887
2313 6652 964
14718 14247 562
12236 16590 685
20062 21942 624
13362 9725 446
8408 23344 205
1792 22498 326
18846 21812 948
15958 17943 723
177 17698 141
180 9886 390
14247 13627 831
17285 6434 446
10392 22718 349
17101 23590 764
15261 22157 221
24943 7760 725
20609 23822 665
5062 16936 717
5281 14777 219
16861 8155 408
9723 22532 324
18644 8796 502
11190 10261 577
5504 23699 725
15364 20680 961
8238 11717 242
2468 7731 75
18936 438 757
6980 3838 297
10258 17557 846
18937 7327 453
3190 14205 687
15781 1435 263
359 2252 120
19318 13266 305
7977 9353 859
15355 11399 243
265 20962 38
10790 19301 366
10577 15319 721
1928 21610 696
23023 664 799
19448 4360 278
1670 16640 86
17168 1702 16
758 17768 644
131 2084 790
10731 16713 108
1655 20447 437
17187 960 642
6200 7158 994
11490 13596 307
9482 12899 843
12068 8941 614
17406 10339 572
23352 9697 453
14064 4188 208
16747 4500 838
7026 4949 728
13474 626 509
16748 15273 42
3184 19137 766
19294 4660 257
4375 16676 782
20418 2038 657
23639 19986 200
5989 4570 167
5608 22506 835
24220 18726 421
2499 21991 913
6610 2002 933
13139 1610 399
788 16037 107
24280 24174 693
5123 18384 466
12587 14009 559
6098 12942 772
3160 15824 255
5396 9881 201
10361 13208 242
9363 7620 104
21247 1315 583
17441 1979 437
7712 20287 222
19185 8658 714
24005 10847 761
969 21005 150
14674 21183 101
24997 5225 193
24385 22206 601
2274 24186 547
10737 16760 37
6523 17803 471
20405 4581 781
13522 11383 287
24777 6025 557
19247 5489 669
6794 17507 911
21783 5731 200
3051 22564 361
23947 9055 627
14003 2876 83
7936 9238 721
22226 12913 54
7160 9408 279
21006 1594 106
3495 13529 721
9857 11801 131
6406 13363 459
640 22837 252
23788 16588 530
5183 4109 144
6010 22558 860
9227 12682 519
4215 5616 465
20715 10442 386
15477 7643 435
6654 8645 612
2273 10342 786
19105 3902 969
5799 9380 246
14848 24350 377
4871 16738 393
7028 22748 371
20794 252 798
5260 23701 376
13747 22551 298
10219 11149 569
3837 6695 559
6304 15639 888
16340 21852 669
6990 16959 702
4645 18422 599
14311 18744 955
21828 24087 518
18902 4125 149
9042 24919 578
14414 10516 569
9771 242 319
15777 8376 531
8274 18183 327
7329 3809 966
14998 18382 362
14796 1380 601
2842 8828 209
15380 7768 525
12531 9818 476
17576 18323 118
6099 16536 400
22818 24072 739
20064 45 347
21630 16557 39
21485 11923 290
2447 17909 941
4627 1395 181
21466 1727 187
3408 17825 205
23111 5969 323
11809 22944 807
4573 20734 308
8148 20667 901
3598 16012 569
8116 993 937
10954 8799 26
19758 12836 468
8188 1756 131
17649 6991 584
20231 11672 575
12899 11430 331
1890 5022 243
78 3006 710
11780 12018 27
6862 18289 223
16180 19655 948
12679 9352 838
12938 12205 436
11112 4063 212
18748 20853 198
2615 13301 857
22242 2375 971
20446 21725 154
16303 16177 545
17011 10636 613
4954 11260 298
17995 2052 373
2075 17868 374
7053 16872 487
18 17964 255
22344 16168 116
16100 20376 521
6850 20368 252
18148 16267 768
17556 5125 901
15720 16071 677
8618 18694 696
21170 1572 423
5305 11909 906
20135 7544 907
14655 6155 487
16059 1704 862
10017 12857 147
23868 10216 636
5945 20967 848
17737 10513 215
24329 24256 857
23769 20470 786
24982 11368 594
5245 24384 379
14682 14257 589
7330 9487 456
24995 8693 408
20791 15930 631
24566 11183 155
14340 12257 884
11372 23431 421
15265 1617 67
6122 8043 704
24263 14270 881
312 11725 918
23699 3830 117
19582 2426 749
9499 8503 329
6845 21153 403
5879 11937 594
22257 8180 64
18434 23178 387
2022 4318 353
12036 15233 237
11345 497 518
4707 4148 140
1835 6945 540
9028 2350 747
3287 16141 361
16082 19291 711
14605 9706 431
23852 13462 453
17329 2338 605
1574 18380 39
14745 10049 813
9994 6754 145
963 3057 380
22391 19623 103
13441 3199 609
4391 19112 422
2670 11539 387
22263 21886 683
11265 15843 138
775 11100 494
2641 12395 549
16361 20437 793
15320 3115 63
12916 15204 819
14614 3913 84
10404 18825 369
22664 18139 120
21147 20631 515
10456 3922 916
12105 12972 355
3894 24764 299
16301 18185 546
18608 10042 819
20797 23918 699
13339 14237 483
1084 14885 920
20462 5703 744
4397 14669 124
21846 20144 209
18620 2425 722
3680 1399 516
17715 20811 597
7522 20385 798
22922 13817 53
23359 16998 219
10844 10307 994
9360 6516 890
18461 22098 646
4356 16264 348
12032 2565 384
14839 16255 570
9152 19043 632
12536 7247 96
5788 19062 36
19466 24400 352
17345 20177 163
982 19523 177
20418 5343 369
23790 13902 549
19457 697 767
16081 3058 693
18922 1440 506
23921 15453 133
23391 24404 190
17936 9615 185
23015 1221 724
6990 18482 689
22213 6254 209
3525 11199 66
21492 13738 343
3004 18693 201
8218 4630 418
14267 7384 570
16596 20801 55
6076 18408 99
9554 3414 700
6122 3390 67
8587 8591 238
3206 9758 682
16862 4932 32
19193 22043 366
6649 20720 129
6363 13678 988
23107 21493 174
19072 2761 742
20995 20612 292
1182 22174 878
21765 14409 331
8599 13608 336
17043 16871 951
5354 14909 770
23982 1202 930
12199 21267 480
22402 159 400
18247 11799 675
3465 13052 591
11616 19967 382
22854 20878 210
11199 13356 321
11965 6208 696
12156 16979 463
13348 17792 232
24605 2374 156
11342 19253 235
8281 3884 751
15934 972 912
48 3359 759
1866 11608 721
13263 17024 824
2588 23289 185
11064 5323 285
21048 5414 976
7660 21412 996
7167 16574 706
5481 8597 734
5628 11070 789
